Manufacturer,Shape,Model,Resolution,MegaPixel,FrameRate,PTZ,Infrared,Varifocal,SD Card Storage,Wifi,Onvif,PSIA,Audio In,Audio Out,PoE,UPnP,JPEG URL,MPEG4 URL,H264 URL,MJPEG URL,AUDIO URL,User Manual,Data sheet,Page Reference,Default Username,Default Password,Discontinued,Availability
ACTi,Box,I24,1280x720,1,30FPS,Maybe,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=I24,admin,123456,No,30.07.2014
ACTi,Box,I25,1920x1080,2,30FPS,Maybe,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=I25,admin,123456,No,30.07.2014
ACTi,Box,I26,3072x2048,6,10FPS,Maybe,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=I26,admin,123456,No,20.04.2015
ACTi,Box,I27,2688x1520,4,15FPS,Maybe,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=I27,admin,123456,No,20.08.2014
ACTi,Box,I28,1920x1080,2,60FPS,Maybe,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=I28,admin,123456,No,03.10.2014
ACTi,Box,I29,1920x1080,2,60FPS,Maybe,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=I29,admin,123456,No,20.04.2015
ACTi,Bullet,I43,Not Specified,12,Not Specified,Maybe,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=I43,admin,123456,No,20.04.2015
ACTi,Bullet,I44,1280x720,1,30FPS,Maybe,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=I44,admin,123456,No,30.07.2014
ACTi,Bullet,I45,1920x1080,2,30FPS,Maybe,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=I45,admin,123456,No,30.07.2014
ACTi,Bullet,I46,3072x2048,6,10FPS,Maybe,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=I46,admin,123456,No,20.04.2015
ACTi,Bullet,I47,2688x1520,4,15FPS,Maybe,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=I47,admin,123456,No,20.08.2014
ACTi,Bullet,I48,1920x1080,2,60FPS,Maybe,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=I48,admin,123456,No,03.10.2014
ACTi,Bullet,I49,1920x1080,2,60FPS,Maybe,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=I49,admin,123456,No,20.04.2015
ACTi,Dome,I51,2592x1944,5,12FPS,Maybe,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=I51,admin,123456,No,Now
ACTi,Dome,I52,Not Specified,10,Not Specified,Maybe,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=I52,admin,123456,No,30.09.2014
ACTi,Dome,I53,3072x2048,6,10FPS,Maybe,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=I53,admin,123456,No,25.09.2014
ACTi,Dome,I71,2592x1944,5,12FPS,Maybe,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=I71,admin,123456,No,Now
ACTi,Dome,I72,Not Specified,10,Not Specified,Maybe,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=I72,admin,123456,No,30.09.2014
ACTi,Dome,I73,3072x2048,6,10FPS,Maybe,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=I73,admin,123456,No,13.08.2014
ACTi,Dome,I74,Not Specified,12,Not Specified,No,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=I74,admin,123456,No,10.02.2015
ACTi,Dome,I75,Not Specified,12,Not Specified,No,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=I75,admin,123456,No,10.02.2015
ACTi,Dome,I810,Not Specified,8,Not Specified,Maybe,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=I810,admin,123456,No,19.12.2014
ACTi,Dome,I83,Not Specified,12,Not Specified,Maybe,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=I83,admin,123456,No,19.12.2014
ACTi,Dome,I84,1280x720,1,30FPS,Maybe,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=I84,admin,123456,No,04.12.2014
ACTi,Dome,I85,1920x1080,2,30FPS,Maybe,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=I85,admin,123456,No,04.12.2014
ACTi,Dome,I86,3072x2048,6,10FPS,Maybe,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=I86,admin,123456,No,31.10.2014
ACTi,Dome,I87,2688x1520,4,15FPS,Maybe,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=I87,admin,123456,No,04.12.2014
ACTi,Dome,I88,1920x1080,2,60FPS,Maybe,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=I88,admin,123456,No,04.12.2014
ACTi,Dome,I91,1280x720,1,30FPS,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=I91,admin,123456,No,Now
ACTi,Dome,I910,2688x1520,4,15FPS,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=I910,admin,123456,No,20.09.2014
ACTi,Dome,I911,2688x1520,4,15FPS,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=I911,admin,123456,No,05.12.2014
ACTi,Dome,I912,2688x1520,4,15FPS,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=I912,admin,123456,No,20.09.2014
ACTi,Dome,I913,Not Specified,12,Not Specified,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=I913,admin,123456,No,20.04.2015
ACTi,Dome,I914,Not Specified,12,Not Specified,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=I914,admin,123456,No,20.04.2015
ACTi,Dome,I916,3072x2048,6,10FPS,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=I916,admin,123456,No,20.04.2015
ACTi,Dome,I917,3072x2048,6,10FPS,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=I917,admin,123456,No,20.04.2015
ACTi,Dome,I919,1920x1080,2,60FPS,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=I919,admin,123456,No,20.04.2015
ACTi,Dome,I92,1920x1080,2,30FPS,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=I92,admin,123456,No,Now
ACTi,Dome,I920,1920x1080,2,60FPS,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=I920,admin,123456,No,20.04.2015
ACTi,Dome,I925,Not Specified,8,Not Specified,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=I925,admin,123456,No,19.12.2014
ACTi,Dome,I927,3072x2048,6,30FPS,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=I927,admin,123456,No,20.04.2015
ACTi,Dome,I928,3072x2048,6,30FPS,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=I928,admin,123456,No,20.04.2015
ACTi,Dome,I93,1280x720,1,30FPS,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=I93,admin,123456,No,Now
ACTi,Dome,I94,1920x1080,2,30FPS,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=I94,admin,123456,No,Now
ACTi,Dome,I95,1280x720,1,30FPS,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=I95,admin,123456,No,Now
ACTi,Dome,I96,1920x1080,2,30FPS,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=I96,admin,123456,No,Now
ACTi,Dome,I97,1920x1080,2,60FPS,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=I97,admin,123456,No,14.11.2014
ACTi,Dome,I98,1920x1080,2,60FPS,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=I98,admin,123456,No,05.12.2014
ACTi,Dome,KCM-3311,2032x1920,4,8FPS,No,No,No,No,No,Yes,No,No,No,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=KCM-3311,admin,123456,No,Now
ACTi,Dome,KCM-3911,2032x1920,4,6FPS,No,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=KCM-3911,admin,123456,No,Now
ACTi,Box,KCM-5211,2032x1920,4,8FPS,Maybe,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=KCM-5211,admin,123456,No,Now
ACTi,Box,KCM-5211E,2032x1920,4,8FPS,Maybe,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=KCM-5211E,admin,123456,No,Now
ACTi,Box,KCM-5511,1920x1080,2,15FPS,Maybe,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=KCM-5511,admin,123456,No,Now
